Name,Symbol,country,price (GBP),revenue_ttm,marketcap,earnings_ttm,pe_ratio_ttm,dividend_yield_ttm
Crayon Group,CRAYN.OL,Norway,8.762311412,644469860,773625631.22076,39951500.0,57.3061,0.0
Caisse Régionale de Crédit Agricole Mutuel du Languedoc,CRLA.PA,France,39.685391268,644080256,783906015.35172,231686000.0,0.0,0.0
Guardant Health,GH,United States,17.6088956,643810000,2166281588.0294,-490271000.0,-4.65988,0.0
Thermador Groupe,THEP.PA,France,65.185373216,642217555,597796474.62628,88141700.0,12.1892,263.988
Duluth Holdings,DLTH,United States,2.9030676,642126000,101710133.06912,-19194000.0,-27.2857,0.0
Carel Industries,CRL.MI,Italy,16.532779492,641248997,1859821581.5754,79599300.0,57.2569,94.3758
Sparebanken Vest,SVEG.OL,Norway,8.840412312,640982025,967663939.50208,483195000.0,7.97992,861.855
ACTIA Group,ALATI.PA,France,2.9890700252,640417864,60032518.13728,10583700.0,0.0,0.0
Holley,HLLY,United States,2.27787942,640369000,272837565.19424,83419000.0,10.4483,0.0
Renasant Corp,RNST,United States,24.4741552,639675000,1581813550.121,182343000.0,11.0069,274.742
Total Energy Services,TOT.TO,Canada,5.1962395572,638828604,201875543.86828,64705800.0,5.76303,0.0
First Industrial Realty Trust,FR,United States,42.2278232,638789000,5742730569.9738,289172000.0,27.7426,246.253
Estun Automation,002747.SZ,China,1.6653854936,638622700,1448105191.8249,18704500.0,88.9938,37.7732
SmartCentres REIT,SRU-UN.TO,Canada,14.970761492,637651493,2550319297.6973,247514000.0,14.6987,688.168
Lee Enterprises,LEE,United States,6.6938186,637547000,41438417.4008,-10902000.0,-5.32424,0.0
MDA Ltd.,MDA.TO,Canada,9.499279124,636319816,1140465879.3059,46055600.0,0.0,0.0
Immofinanz,IMO1.F,Austria,14.996058564,636253961,2069060985.761,141798000.0,-22.7117,0.0
Banc of California,BANC,United States,11.2236708,636228000,1895969682.5037,-2176600000.0,8.45143,270.453
Merchants Bancorp,MBIN,United States,33.678632,636036000,1541053444.7514,419430000.0,8.59459,76.3702
Bank of Hawaii,BOH,United States,47.5691628,635908000,1889946565.4784,196947000.0,12.6377,448.502
Gulf Bank,GBK.KW,Kuwait,755.97175636,634564782,2877040882.7236,217633000.0,14836.1,0.0
Duolingo,DUOL,United States,212.7925692,634489000,9264711091.241,72630000.0,-356.449,0.0
Ascential,ASCL.L,United Kingdom,5.655000434,634419048,1145329792.295,-140458000.0,1027.7,3774.27
Savaria Corporation,SIS.TO,Canada,12.195703172,634384269,866800941.3696,59747700.0,36.5354,236.514
NRC Group ASA,NRC.OL,Norway,0.2627276178,634013247,19141954.54824,-62166700.0,-0.338615,0.0
CarParts.com,PRTS,United States,0.689497604,633818000,39501316.9712,-23780000.0,-6.038,0.0
Valiant Holding,VATN.SW,Switzerland,89.77641308,633596749,1417791179.3612,215059000.0,14.7992,0.0
Elmos Semiconductor,ELG.DE,Germany,55.728459068,633403134,954110207.9754,168284000.0,12.0611,0.0
Cathay Real Estate Development,2501.TW,Taiwan,0.60539093528,632957375,748045262.49276,92126400.0,13.6498,194.293
Global-e,GLBE,Israel,28.9659094,632887000,4837075203.4816,-106521000.0,-35.5794,0.0
RGP,RGP,United States,7.1929024,632801000,240755781.90976,28776000.0,8.08547,591.966
James Fisher and Sons,FSJ.L,United Kingdom,3.5800004836,632159087,180380096.03748,-50832600.0,0.0,0.0
10x Genomics,TXG,United States,17.133584952,631733000,2064442769.0598,-233224000.0,-15.2148,0.0
Mayville Engineering Company,MEC,United States,16.2373676,631704000,334806394.37056,27028000.0,48.7727,0.0
First Merchants Corporation,FRME,United States,27.81154,631338000,1627166969.815,211033000.0,8.64859,373.602
Resolute Mining,RSG.AX,Australia,0.37593049108,631073000,800374472.4664,96324000.0,-25.4389,0.0
Al Ahli Bank of Kuwait,ABK.KW,Kuwait,678.6282446,630459294,1717235369.7768,208054000.0,19001.6,0.0
Supernus Pharmaceuticals,SUPN,United States,23.5140856,630163000,1295753138.3398,37424000.0,38.924,0.0
Phillips Edison &amp; Company,PECO,United States,28.3677708,629740000,3863179820.9946,156200000.0,77.625,312.936
Apellis Pharmaceuticals,APLS,United States,22.1577968,628786000,2698066370.4883,-330953000.0,-5.61333,0.0
Lai Sun Development Company,0488.HK,Hong Kong,0.062559430468,628567380,90919475.75556,-448059000.0,-0.30214,0.0
NeoGenomics,NEO,United States,11.0255612,628248000,1413013930.1786,-76328000.0,-15.7609,0.0
U.S. Physical Therapy,USPH,United States,64.2941848,627673000,969337666.93376,45436000.0,43.7202,206.21
Lattice Semiconductor,LSCC,United States,40.7724796,627656000,5617305858.2938,144876000.0,34.529,0.0
HashiCorp,HCP,United States,25.830444,627625000,5240842513.3466,-214882000.0,-26.9048,0.0
Central Plaza Hotel,CENTEL.BK,Thailand,0.921362032,627554016,1243837473.0127,83415900.0,48.0396,95.3176
Tetra Technologies,TTI,United States,2.201988204,627497000,289449146.58944,40309000.0,13.1818,0.0
MPC Container Ships,MPCC.OL,Norway,1.7155377008,627223000,761184749.89368,245501000.0,2.23963,2471.14
Altair Engineering,ALTR,United States,72.2604766,627213000,6133917176.5658,42749000.0,-166.439,0.0
BE Semiconductor,BESI.AS,Netherlands,95.7517034,627096098,7612062972.8432,229164000.0,56.3583,185.523
Sitio Royalties,STR,United States,15.6849466,626003000,2419497110.5382,32378000.0,21.1224,874.396
Genscript Biotech,1548.HK,China,1.3626206876,625698000,2900082554.6475,-431690000.0,-10.1206,0.0
E2open,ETWO,United States,3.371673,625597000,1038374120.0947,-782864000.0,-2.08134,0.0
Hamilton Lane,HLNE,United States,126.5463168,625536000,7015398539.1411,320689000.0,56.3074,109.498
JBM Auto,JBMA.NS,India,16.336574792,625198144,1932073209.5339,30348500.0,145.737,7.26327
Schoeller-Bleckmann Oilfield Equipment,SBO.VI,Austria,24.360089788,625184925,383902845.79572,88613100.0,6.52744,0.0
Hutchison Telecommunications Hong Kong Holdings,0215.HK,Hong Kong,0.09579437316,624836016,461641394.1938,-5247500.0,0.0,762.558
TomTom,TOM2.AS,Netherlands,4.3316206864,624623352,531749781.82628,-20099000.0,-40.7019,0.0
Eastern Bankshares,EBC,United States,12.2446972,624571000,2457902430.3411,168046000.0,-57.5357,266.915
Sienna Senior Living,SIA.TO,Canada,9.392528528,624433861,775735951.82696,29030100.0,47.0131,0.0
BlackLine,BL,United States,42.441172,624405000,2638784175.6979,139086000.0,330.312,0.0
BlackBerry,BB,Canada,1.885851,624000000,1114024922.4755,-114000000.0,-2.65263,0.0
Universal Display Corporation,OLED,United States,157.6800024,623161000,7482247651.8195,264873000.0,47.2225,72.8544
Bangkok Airways,BA.BK,Thailand,0.55846943848,623079404,1172785355.2504,145554000.0,40.0313,374.416
Vanquis Banking Group,VANQ.L,United Kingdom,0.59420002876,622731483,152402191.97696,-5605600.0,-2556.05,0.0
Tanmiah Food Company,2281.SR,Saudi Arabia,29.253777888,621943677,585076065.98732,39031900.0,35.3782,132.036
Castrol India,CASTROLIND.NS,India,2.2324589844,620630805,2209076822.2685,143350000.0,0.0,0.0
Lindsay Corporation,LNN,United States,94.5897144,619207000,1029713085.3581,92137000.0,19.2167,112.776
GrafTech,EAF,United States,0.8800638,618464000,226323357.34912,-23242000.0,2.26,0.0
Tillys,TLYS,United States,3.7945608,618218000,114413219.30944,-32683000.0,-19.1538,0.0
NMI Holdings,NMIH,United States,31.1032072,617914000,2478076692.8691,484535000.0,10.9413,0.0
Vertex,VERX,United States,28.8630448,617826000,4488838465.577,-3615000.0,-166.955,0.0
TECOM Group,TECOM.AE,United Arab Emirates,0.66596523136,617619011,3329827620.5252,330695000.0,16.0476,498.415
Groupe LDLC,ALLDL.PA,France,13.594356948,617507425,83082105.30168,559425.0,0.0,0.0
Time Technoplast,TIMETECHNO.NS,India,3.5539490712,617462029,806703632.2496,67685500.0,37.5197,32.1031
KPIT Technologies,KPITTECH.NS,India,14.786138584,616892677,4012286035.3638,108100000.0,88.9365,29.3217
home24,H24.HM,Germany,4.052979534,616633812,136674953.54912,-52461800.0,-3.1419,0.0
J.Jill,JILL,United States,19.1290058,616327000,288549570.51776,76963000.0,11.9479,27.7668
Sukoon Insurance,SUKOON.AE,United Arab Emirates,0.73650367836,616099676,340170538.6714,76762900.0,6.3383,563.35
Marcus &amp; Millichap,MMI,United States,30.1431376,615740000,1167422689.152,-40245000.0,113.029,126.39
Narayana Hrudayalaya,NH.NS,India,11.362576108,615381097,2307734782.8331,109768000.0,33.3887,0.0
H&amp;R REIT,HR-UN.TO,Canada,6.4433394892,614355805,1804070691.9289,-209755000.0,-15.9194,606.487
Haynes International,HAYN,United States,45.0775536,614334000,576316504.48896,45838000.0,16.4333,148.749
Royal Gold,RGLD,United States,107.093478,614281000,7040421841.961,311222000.0,39.9437,82.8632
AutoStore Holdings,AUTO.OL,Norway,0.7668822616,613800000,2575758519.431,204800000.0,-39.7071,0.0
QuinStreet,QNST,United States,14.5000988,613514000,813819509.63712,-29716000.0,-13.7681,0.0
GPT Group,GPT.AX,Australia,2.5299129292,613238206,4846244063.2234,-158811000.0,0.0,498.24
DoubleVerify,DV,United States,12.9895131,612877000,2207489945.3235,84165000.0,53.625,0.0
The Pennant Group,PNTG,United States,26.2419024,611806000,792681251.8912,33071000.0,79.9767,0.0
Sterlite Technologies,STLTECH.NS,India,1.144387724,611286302,558172201.6938,11318000.0,24.0328,79.7583
DigitalBridge Group,DBRG,United States,10.915077,611019000,2031907052.6771,803225000.0,-1.29614e+17,27.7971
American Public Education,APEI,United States,11.1550944,610969000,197464140.63616,29734000.0,-3.80103,0.0
Alok Industries,ALOKINDS.NS,India,0.24095613472,610826540,1196878801.7082,-27819600.0,-13.6483,0.0
V-Guard Industries,VGUARD.NS,India,4.0621078148,610334636,1766327132.8621,50901700.0,88.6346,29.2107
Cenomi Centers (Arabian Centres Company),4321.SR,Saudi Arabia,4.4368245036,609337092,2122289630.8438,361055000.0,8.74253,914.096
EastGroup Properties,EGP,United States,140.734012,608993000,6857996182.7738,226338000.0,47.5139,270.673
BFF Bank,BFF.MI,Italy,8.291724916,608674385,1552143430.4313,386476000.0,7.50645,1124.88
PWO AG,PWO.DE,Germany,25.331131612,608475170,79159740.95088,31903900.0,5.90569,0.0
Ypsomed,YPSN.SW,Switzerland,376.17508024,608045455,5134676900.7072,90767200.0,77.5804,0.0
Descartes Systems,DSGX,Canada,77.7046808,607697000,6655701532.713,169358000.0,75.6889,0.0
Spirent,SPT.L,United Kingdom,1.696999214,607500000,970422656.06596,114600000.0,0.0,123.771
Sri Trang Gloves,STGT.BK,Thailand,0.2781039706,606050050,796818259.61204,24592200.0,212.182,375.939
SFL Corp,SFL,Bermuda,8.8234968,605374000,1285662788.5568,215282000.0,12.0729,880.069
Finolex Cables,FINCABLES.NS,India,12.828891932,605134266,1962040708.4963,116879000.0,38.8379,49.8033
Nitta Corporation,5186.T,Japan,19.736973684,604832091,550875050.97444,81981200.0,9.38875,293.052
Ratnamani Metals &amp; Tubes,RATNAMANI.NS,India,33.311138692,604602119,2334842671.8221,98202500.0,40.5007,32.8807
BancFirst,BANF,United States,79.6552984,603824000,2630385206.4358,255013000.0,15.5797,164.53
Van Lanschot Kempen,VLK.AS,Netherlands,35.92793792,603183402,1518373363.2313,99088300.0,27.6031,923.141
Pathward Financial,CASH,United States,49.9159996,602509000,1246751966.2029,195307000.0,10.8126,30.6748
Repligen,RGEN,United States,110.7661252,602354000,6203622886.6253,21455000.0,69.823,0.0
Laurus Labs,LAURUSLABS.NS,India,4.2106061992,602056941,2270186645.9334,25716600.0,66.7905,17.3418
Chorus,CNU.NZ,New Zealand,4.110621808,601086863,1783546949.5893,19014000.0,0.0,507.081
Stratasys,SSYS,Israel,6.3166484,600561000,449315840.08448,-87620000.0,-12.5231,0.0
Arbonia,ARBN.SW,Switzerland,11.542627256,600177934,801601833.06264,-28575400.0,0.0,0.0
Afya,AFYA,Brazil,12.9990376,599197023,1172420854.1594,181154000.0,23.2906,0.0
Oberoi Realty,OBEROIRLTY.NS,India,17.185779212,599161584,6253875092.6937,364941000.0,46.6389,31.8663
NerdWallet,NRDS,United States,9.4711628,599000000,745448704.73216,7300000.0,-1244.0,0.0
Sohu.com,SOHU,China,12.1380228,598512000,401145874.87232,-35418000.0,-7.81407,0.0
Jamf,JAMF,United States,13.3381098,598409000,1702489678.3155,-93212000.0,-19.0217,0.0
Sano Bruno's Enterprises,SANO1.TA,Israel,63.138824852,598309159,709687036.38964,93076200.0,13.7175,0.0
Ringkjøbing Landbobank,RILBA.CO,Denmark,118.58231088,598083805,2965820727.5576,450659000.0,17.1007,93.4086
Shankara Building,SHANKARA.NS,India,4.7778016036,597470964,115858393.79128,12782100.0,17.2303,57.3117
Placoplatre,MLPLC.PA,France,388.41063392,596871819,544621393.80764,7877100.0,0.0,297.813
Instructure Holdings,INST,United States,17.9289188,596196000,2626066929.193,2745000.0,-98.0,0.0
ODDITY Tech,ODD,Israel,31.126066,596122000,1770036639.8771,104787000.0,31.5988,0.0
Graubündner Kantonalbank,GRKP.SW,Switzerland,1548.9580056,595884195,1146816165.954,281680000.0,5.74634,0.0
Zensar,ZENSARTECH.NS,India,6.1338084784,595803477,1393883346.3594,105087000.0,28.5996,81.8431
CATRION Catering Holding Company,6004.SR,Saudi Arabia,22.54982522,595678854,1868790577.6852,94991200.0,31.888,189.32
Tempus AI,TEM,United States,40.4448368,595570000,6241407129.7843,-720479000.0,0.0,0.0
Banner Bank,BANR,United States,44.6775246,595203000,1539422143.2525,205461000.0,10.3392,326.364
China Automotive Systems,CAAS,China,3.3069064,594703000,99821289.09024,49673000.0,4.15104,0.0
VZ Holding,VZN.SW,Switzerland,121.74901664,594613914,4807984290.7338,259285000.0,0.0,157.084
Traeger,COOK,United States,2.9030676,594594000,375848534.6624,-48778000.0,-1.64103,0.0
AlzChem Group,ACT.DE,Germany,40.023168136,593823966,407287749.45928,77196700.0,13.8074,0.0
Turkish Airlines,THYAO.IS,Turkey,6.4180957544,593196280,8826160959.6138,103184000.0,219.693,0.0
Synsam,SYNSAM.ST,Sweden,3.6907589892,592914520,545582397.5706,46843300.0,16.874,0.0
Wheels India,WHEELS.NS,India,6.942141364,592078355,169617382.84496,11438900.0,31.166,0.0
Lindblad Expeditions,LIND,United States,7.0633692,591462000,383673754.14016,-39899000.0,-8.94231,0.0
Enerpac Tool Group,EPAC,United States,31.7661124,591405000,1724903054.7866,106971000.0,50.4337,9.55566
Ranger Energy Services,RNGR,United States,8.7930184,590900000,195403727.648,23100000.0,9.84034,170.794
Salik Company,SALIK.AE,United Arab Emirates,0.8568316396,589983402,6426256704.8832,381079000.0,27.5282,354.449
Technoprobe,TPRO.MI,Italy,5.3490887332,588821668,3472140830.4373,222290000.0,26.2612,0.0
Metall Zug AG,METN.SW,Switzerland,1092.8487496,588414754,489891689.04884,37661200.0,4.5695,0.0
Sakata Seed,1377.T,Japan,18.881216408,588405436,827924720.38124,147007000.0,18.1017,138.101
Blackstone Mortgage Trust,BXMT,United States,14.517014312,588299000,2520458541.7114,-150042000.0,16.8448,1269.19
Krungthai Card,KTC.BK,Thailand,1.1022437164,587451397,2841943209.9458,250591000.0,18.5114,240.924
Century Casinos,CNTY,United States,1.9506176,587389000,59850019.57376,55481000.0,-18.5,0.0
Gamma Communications,GAMA.L,United Kingdom,16.559524288,586269014,1584620543.7085,78516000.0,2887.24,100.569
Preformed Line Products,PLPC,United States,97.8966208,585665000,481029712.50688,52544000.0,8.76174,45.9594
Recticel,RECT.BR,Belgium,11.095051952,585259783,623225565.3398,-1107670.0,12.0503,0.0
Severfield,SFR.L,United Kingdom,0.7959967532,585171259,240251103.79944,33351600.0,1606.52,0.0
American Vanguard,AVD,United States,4.0345782,585048000,116340697.70816,-1987000.0,13.175,227.704
South Indian Bank,SOUTHBANK.NS,India,0.22324589844,584097391,584073346.43828,184127000.0,5.83198,112.671
SPS Commerce,SPSC,United States,146.1477378,583798000,5480598384.2918,82052000.0,111.773,0.0
Johnson Outdoors,JOUT,United States,27.7810616,583317000,286267152.864,-12141000.0,8.18019,271.53
Agree Realty,ADC,United States,56.6822044,583005000,5723315682.8774,285297000.0,43.7602,395.697
Games Workshop Group,GAW.L,United Kingdom,106.49991116,582875254,3509388031.997,211212000.0,0.0,383.931
WesBanco,WSBC,United States,22.4549612,582228000,1338039504.4506,166227000.0,10.4929,486.726
Unifi,UFI,United States,5.6499334,582209000,103139539.55072,-45537000.0,-2.5784,0.0
Green Landscaping Group,GREEN.ST,Sweden,6.0279874736,581742847,338220228.90324,39682700.0,28.4617,0.0
Vaisala,VAIAS.HE,Finland,41.120847712,581245898,1492053535.9441,83105800.0,40.1473,151.163
Qualys,QLYS,United States,99.664368,581079000,3668744989.4912,177893000.0,40.3727,0.0
Singapore Land,U06.SI,Singapore,1.0588119964,581048451,1516930975.9992,543710000.0,8.84509,213.479
Obsidian Energy,OBE,Canada,4.152682,580184753,316646583.40352,106419000.0,0.848062,0.0
Piedmont Office Realty Trust,PDM,United States,7.5510236,580117000,936326877.63456,-82596000.0,22.4788,503.018
Neoen,NEOEN.PA,France,32.87133538,579703736,5018008304.9424,439642000.0,105.825,37.6939
JBG SMITH,JBGS,United States,13.353349,579645000,1155192901.9853,-181131000.0,-70.2,455.84
WIN Semiconductors,3105.TWO,Taiwan,3.2469858656,579580499,1376528290.1138,31507400.0,-232.563,0.0
Altus Group,AIF.TO,Canada,30.694339464,579040021,1413032256.0785,24084100.0,332.458,109.281
Vetoquinol,VETO.PA,France,71.43375,579006704,845239849.92284,78028400.0,21.5354,98.432
Medmix,MEDX.SW,Switzerland,9.411120352,578762761,383868620.07644,3449260.0,40.2028,0.0
Appian,APPN,United States,26.3409572,578698000,1905736619.8886,-108151000.0,-16.1014,0.0
Hansol Chemical,014680.KS,South Korea,76.52135692,578598877,867381970.91976,110937000.0,11.5514,151.905
Ngern Tid Lor,TIDLOR.BK,Thailand,0.41602558824,578399012,1212090634.3909,141982000.0,16.7335,135.605
Lumine Group,LMN.V,Canada,18.004276644,578327000,4801847910.6404,-1980770000.0,-1.2795,0.0
Unibep,UNI.WA,Poland,1.7705359736,578313072,58109941.42724,-11438100.0,15.5797,0.0
M&amp;C Saatchi,SAA.L,United Kingdom,1.7849979744,578285425,218228736.24592,910910.0,0.0,0.0
Atul,ATUL.NS,India,69.84468242,577230718,2056352782.1974,58095700.0,56.8804,32.6706
Collegium Pharmaceutical,COLL,United States,29.417675484,576653000,947655089.34656,214187000.0,-115.939,0.0
Koei Tecmo,3635.T,Japan,8.849555832,576451283,2795024584.9731,309544000.0,14.6164,289.292
Commercial Bank of Kuwait,CBK.KW,Kuwait,1269.9358732,575827754,2276889051.8226,356944000.0,7360.38,0.0
Major Drilling Group International,MDI.TO,Canada,4.7356042588,575722960,387564501.72272,79402600.0,14.136,0.0
Core Scientific,CORZ,United States,9.20904856,575226000,2377988358.1338,81562000.0,-8.7482,0.0
WD-40 Company,WDFC,United States,196.3875704,575018000,2660737206.4154,90945000.0,53.1031,132.79
Heartland Financial USA,HTLF,United States,42.688809,574714000,1830462091.6429,82876000.0,11.7512,214.286
Bank of N. T. Butterfield & Son,NTB,Bermuda,27.8724968,574532000,1258802881.7357,207677000.0,7.73684,478.912
Bayer Crop Science,BAYERCROP.NS,India,58.234621704,574409143,2622834883.839,102194000.0,35.9516,258.614
Nederman Holding,NMAN.ST,Sweden,16.271884388,574189046,571393283.58132,56870600.0,22.8486,0.0
Douglas Dynamics,PLOW,United States,20.7710296,573923000,479686175.86944,37308000.0,23.3814,427.691
Sonder Holdings,SOND,United States,3.42882,573806000,37835657.172,-242192000.0,-0.224806,0.0
Chartwell Retirement Residences,CSH-UN.TO,Canada,8.54995316,573574930,2333265759.028,47176300.0,102.429,398.115
Muangthai Capital,MTC.BK,Thailand,1.1191973264,573561903,2372702746.7642,189423000.0,24.0395,39.2344
Heineken Malaysia,3255.KL,Malaysia,4.1126105236,573498224,1281411810.669,115624000.0,18.3626,503.825
DHT Holdings,DHT,Bermuda,8.4272776,573216000,1360701974.7891,193212000.0,11.07,948.509
Boiron,BOI.PA,France,27.357640428,573064092,474991002.73216,63501200.0,13.0447,3536.6
FAT Brands,FAT,United States,3.75493888,572009000,63826451.08224,-133280000.0,-0.587321,1140.53
Advanced Petrochemical,2330.SR,Saudi Arabia,7.882247612,569752137,2049391337.3387,14406700.0,57.2831,0.0
Corcept Therapeutics,CORT,United States,34.2729608,569610000,3581250037.0432,127938000.0,49.9205,0.0
Allient,ALNT,United States,14.6563006,569061000,246872211.60448,22851000.0,11.6265,62.1762
Dubai Taxi Company,DTC.AE,United Arab Emirates,0.0,568144984,0.0,99370300.0,0.0,0.0
WASGAU Produktions &amp; Handels AG,MSH.F,Germany,8.359234572,567706686,55171169.1436,5045480.0,29.5373,0.0
American States Water,AWR,United States,63.0179018,567455000,2360474152.8269,142390000.0,26.1329,208.283
Azerion Group,AZRN.AS,Netherlands,1.2243401868,567215875,149605455.89496,42620200.0,-1.45548,0.0
CECO Environmental,CECO,United States,21.9673068,566955000,767988042.33472,22157000.0,61.7234,0.0
Ascend Wellness (AWH),AAWH,United States,0.647666,565372000,138815555.20768,7387000.0,-3.19907,0.0
Zhihu,ZH,China,3.1087968,565323440,287418212.30976,-130510000.0,-17.896,0.0
The RealReal,REAL,United States,2.47637,565279000,268681189.21216,-92262000.0,-1.53302,0.0
Marathon Digital Holdings,MARA,United States,12.6561556,564954000,3726921769.2877,453972000.0,-4.00232,0.0
Calibre Mining,CXB.TO,Canada,1.471801936,564692000,1161535911.1534,95423000.0,17.4723,0.0
Medacta Group,MOVE.SW,Switzerland,114.34276544,564645147,2281321318.2814,64919300.0,60.3962,0.0
Aamal Company,AHCS.QA,Qatar,0.18148896652,564557210,1157688116.018,106225000.0,14.2119,0.0
Lesaka Technologies,LSAK,South Africa,3.7564628,564222000,237571471.82592,6134000.0,-8.73214,0.0
Burford Capital,BUR,Guernsey,10.2407424,563848000,2247033840.6195,509164000.0,12.1071,92.9204
Dorian LPG,LPG,United States,26.0514124,563507571,1110295536.6861,307014000.0,5.33281,1177.51
Intra-Cellular Therapies,ITCI,United States,55.661178,563435000,5881549782.5894,-83397000.0,-45.528,0.0
Comtech Telecommunications,CMTL,United States,3.7640824,563026000,107253392.06912,9214000.0,-3.4375,0.0
Granules India,GRANULES.NS,India,5.073434464,562412997,1229643635.6531,79614300.0,30.548,26.9861
TISCO Financial Group,TISCO.BK,Thailand,2.18187246,561736660,1746908335.3871,246981000.0,11.252,742.72
Nova Measuring Instruments,NVMI,Israel,159.5468044,561683000,4634244523.7043,174368000.0,44.315,0.0
Bajaj Electricals,BAJAJELEC.NS,India,8.83035444,560255654,1017939338.109,19016600.0,51.6248,82.6916
Navigator Holdings,NVGS,United Kingdom,12.4237578,560231000,864635146.2656,77443000.0,13.8729,122.175
Bel Fuse,BELFB,United States,59.0290412,559987000,774561379.81952,80503000.0,13.2201,36.143
Karnataka Bank,KTKBANK.NS,India,2.1506244804,559623222,812187738.00892,195902000.0,5.36046,212.205
Nine Energy Service,NINE,United States,0.8686344,559211000,35759419.79856,6261000.0,2.55556,0.0
W&amp;T Offshore,WTI,United States,1.577181004,558295000,232132662.30272,-22042000.0,2.40698,144.928
Dexus,DXS.AX,Australia,3.8507477304,558261971,4141746865.165,-494152000.0,0.0,641.317
Mandarin Oriental,M04.SI,Hong Kong,1.295332,558100000,1637053675.1206,-351800000.0,0.0,294.118
Hammond Power Solutions,HPS-A.TO,Canada,75.893197096,557880041,903501124.22568,64490700.0,31.2458,0.0
Vietnam Maritime Commercial Joint Stock Bank,MSB.VN,Vietnam,0.40421063648,557538107,1050947283.0115,240542000.0,4.43222,0.0
ADM Hamburg,OEL.F,Germany,180.6950042,555732408,140410543.97884,16323700.0,2708.29,0.0
Kajaria Ceramics,KAJARIACER.NS,India,13.313879472,555598903,2124021391.4349,67359900.0,57.661,61.7002
a.k.a. Brands,AKA,United States,18.363236,555516000,193636650.9728,-82099000.0,-1.37474,0.0
Harmonic,HLIT,United States,10.9684142,555095000,1275922769.6947,-23702000.0,241.5,0.0
Carborundum Universal,CARBORUNIV.NS,India,13.609062776,554817105,2591129624.6125,77845800.0,60.6276,23.4741
IFB Industries,IFBIND.NS,India,16.416885376,554346715,665193781.1482,14864100.0,517.601,0.0
Superior Group of Companies,SGC,United States,11.7265644,553945000,196701400.38912,20542000.0,-29.8269,361.057
Carabao Group,CBG.BK,Thailand,1.7861942516,553443575,1786197037.3258,82083700.0,51.3201,105.358
Insteel Industries,IIIN,United States,23.7274344,552418000,461377581.54496,26577000.0,11.8314,848.446
Kennedy Wilson,KW,United States,8.38156,552300000,1151726947.1027,-357400000.0,-21.8431,754.039
Willdan Group,WLDN,United States,31.202262,551900000,436656965.8112,21505000.0,511.0,0.0
Nomura Real Estate Master Fund,3462.T,Japan,764.3373152,551727711,3604016954.5727,211838000.0,20.4347,242.711
Faes Farma,FAE.MC,Spain,3.136836928,551608770,976337175.5042,152358000.0,13.7098,102.726
NBT Bancorp,NBTB,United States,33.2481246,551424000,1568357214.6074,156618000.0,15.2133,294.185
Page Industries,PAGEIND.NS,India,389.6739636,551340123,4349186998.3415,97587100.0,89.5649,86.6663
Whole Earth Brands,FREE,United States,3.7107452,551021000,161210352.04608,20028000.0,-2.31905,0.0
Cembra Money Bank,CMBN.SW,Switzerland,71.577150872,550832431,2098541207.4936,227830000.0,15.5368,477.824
FIGS,FIGS,United States,5.232836496,550800000,894082449.80224,36019000.0,84.75,0.0
Novocure,NVCR,Jersey,11.7494232,549964000,1271487357.865,-140612000.0,-8.39247,0.0
Alony Hetz,ALHE.TA,Israel,5.792496116,549415085,1118143461.8099,-358335000.0,-3.93942,0.0
Franklin BSP Realty Trust,FBRT,United States,9.8902408,549244000,809308462.60992,109647000.0,9.26897,1056.55
Hinduja Global Solutions,HGS.NS,India,7.3817313272,549182685,343400374.34132,28715200.0,12.4687,30.9123
Greenfire Resources,GFR,Canada,5.6499334,549056310,392490106.8032,-12711100.0,-4.97473,0.0
United Development Company,UDCD.QA,Qatar,0.24449696284,548981418,870883826.30968,101436000.0,15.5726,470.891
Calian Group,CGY.TO,Canada,25.728417556,548285398,304791675.98504,25488100.0,26.236,0.0
Inari Medical,NARI,United States,31.1794032,547474000,1816720770.8979,-34826000.0,-824.0,0.0
Combined Group Contracting Company,CGC.KW,Kuwait,1596.7709956,547079001,272816629.58128,39752900.0,13941.7,0.0
AIA Engineering,AIAENG.NS,India,39.38495044,547051946,3675421975.6328,175031000.0,32.8813,37.08
Gurit Holding,GURN.SW,Switzerland,23.708537792,546948650,110867170.23952,12454200.0,16.4531,0.0
MONETA Money Bank,MONET.PR,Czech Republic,3.7642652704,546363315,1923539193.5293,275009000.0,11.1385,788.05
Freightways,FRW.NZ,New Zealand,4.289758604,546055750,766777101.97648,61730800.0,21.3803,404.011
Wingstop Restaurants,WING,United States,312.9445916,545649000,9170653090.816,145283000.0,178.113,21.3883
SKF India,SKFINDIA.NS,India,49.373788864,545573393,2440942880.8629,89190200.0,47.7709,0.0
Darktrace,DARK.L,United Kingdom,5.7779960172,545430000,3694898176.1264,41035000.0,378892.0,0.0
L.B. Foster,FSTR,United States,15.3458744,545338000,168043463.02976,12641000.0,-4.82974,0.0
Basellandschaftliche Kantonalbank,BLKB.SW,Switzerland,764.093488,545044418,428715697.53956,176363000.0,11.7359,0.0
CapitaLand Mall Trust,C38U.SI,Singapore,1.2401584764,544579202,9036546099.4306,267393000.0,25.4629,489.829
Adani Total Gas,ATGL.NS,India,7.1433216628,544445590,7861292904.3224,111260000.0,148.818,3.1944
WiseTech Global,WTC.AX,Australia,69.694423908,544400387,23309654030.071,200593000.0,0.0,11.8851
